0.535,0.129
0.659,0.740
0.922,0.600
0.334,0.072
0.451,0.047
0.381,0.006
0.184,0.417
0.517,0.098
0.652,0.843
0.197,0.445
0.485,0.742
0.048,0.855
0.957,0.561
0.260,0.451
0.031,0.737
0.474,0.775
0.305,0.536
0.077,0.734
0.182,0.378
0.087,0.846
0.919,0.015
0.431,0.068
0.212,0.461
0.180,0.530
0.430,0.053
0.969,0.578
0.285,0.920
0.377,0.722
0.979,0.019
0.299,0.469
0.056,0.818
0.486,0.719
0.901,0.043
0.972,0.039
0.196,0.402
0.533,0.058
0.933,0.551
0.252,0.912
0.970,0.533
0.954,0.013
0.268,0.532
0.350,0.043
0.936,0.020
0.389,0.118
0.521,0.156
0.408,0.752
0.091,0.777
0.248,0.491
0.981,0.552
0.265,0.499
0.250,0.902
0.439,0.103
0.066,0.718
0.324,0.490
0.495,0.040
0.320,0.042
0.479,0.048
0.975,0.538
0.299,0.837
0.216,0.412
0.610,0.881
0.541,0.059
0.204,0.425
0.267,0.956
0.942,0.007
0.250,0.473
0.704,0.773
0.321,0.500
0.328,0.903
0.324,0.870
0.079,0.742
0.703,0.815
0.417,0.158
0.150,0.474
0.275,0.430
1.012,0.571
0.233,0.442
0.918,0.040
0.202,0.526
0.445,0.697
0.306,0.500
0.463,0.070
0.949,0.450
0.272,0.876
0.466,0.724
0.500,0.052
0.264,0.381
0.901,0.107
0.627,0.787
0.222,0.515
0.662,0.832
0.546,0.069
0.294,0.498
0.156,0.727
0.052,0.779
0.406,0.001
0.262,0.414
0.427,0.700
0.238,0.430
0.444,0.804
0.038,0.799
0.235,0.439
0.667,0.751
0.706,0.894
0.461,0.746
0.492,0.687
0.709,0.733
0.403,0.041
0.219,0.500
0.368,0.875
0.623,0.761
1.010,0.544
0.465,0.098
0.238,0.501
0.082,0.809
0.921,0.538
0.042,0.792
0.212,0.413
0.316,0.462
0.298,0.464
0.968,0.477
0.969,0.061
0.382,0.020
0.255,0.914
0.212,0.582
0.223,0.520
0.914,0.017
0.525,0.160
0.771,0.812
0.732,0.813
0.465,0.106
0.526,0.083
0.939,0.584
0.078,0.766
0.417,0.723
0.220,0.490
0.326,0.490
0.670,0.800
0.056,0.824
0.428,0.697
0.068,0.808
0.516,0.093
0.354,0.471
0.958,0.057
0.331,0.968
0.416,0.035
0.269,0.509
0.917,0.009
0.441,0.011
0.946,0.006
0.539,0.086
0.263,0.397
0.954,0.066
0.490,0.119
0.322,0.104
0.228,0.454
0.339,0.925
0.238,0.461
0.937,0.542
0.468,0.116
0.555,0.747
0.094,0.778
0.686,0.831
0.712,0.830
0.455,0.684
0.672,0.725
0.632,0.776
0.930,0.499
0.706,0.796
0.448,0.030
0.777,0.799
0.700,0.793
0.414,0.105
0.917,0.041
0.247,0.963
0.131,0.743
0.402,0.025
0.303,0.894
0.234,0.861
0.411,0.690
0.466,0.098
0.052,0.704
0.213,0.412
0.490,0.042
0.369,0.129
0.363,0.166
0.391,0.062
0.881,0.085
0.228,0.479
0.543,0.129
0.276,0.871
0.447,0.052
0.186,0.406
0.906,0.487
0.321,0.462
0.257,0.843
0.098,0.767
0.113,0.837
0.965,0.555
0.294,0.937
0.985,0.488
0.107,0.805
0.245,0.879
0.424,0.681
0.253,0.450
0.561,0.059
0.896,0.054
0.729,0.805
0.457,0.679
0.321,0.029
0.489,0.726
0.633,0.817
0.396,0.686
0.949,0.033
0.719,0.807
0.214,0.463
0.315,0.922
0.732,0.808
0.001,0.786
0.059,0.855
1.002,0.461
0.317,0.949
0.259,0.883
0.406,0.094
0.462,0.705
0.059,0.817
0.249,0.399
0.286,0.527
0.280,0.900
0.670,0.810
0.893,0.014
0.499,0.800
0.270,0.508
0.294,0.416
0.984,0.032
0.429,0.779
0.658,0.800
0.269,0.522
0.923,0.510
0.481,0.068
0.413,0.706
0.116,0.772
0.368,0.006
0.939,0.548
0.493,0.109
0.861,0.095
0.193,0.457
0.352,0.109
0.634,0.760
0.534,0.069
0.299,0.937
0.259,0.428
0.321,0.544
0.264,0.850
1.027,0.007
0.965,0.530
0.309,1.017
0.176,0.512
0.263,0.497
0.132,0.391
0.237,0.500
0.214,0.491
0.644,0.765
0.307,0.939
0.244,0.893
0.377,0.008
0.298,0.032
0.348,0.542
0.530,0.031
0.947,0.581
0.032,0.847
0.043,0.786
0.408,0.767
0.194,0.444
0.250,0.514
0.510,0.048
0.648,0.798
0.189,0.500
0.307,0.546
0.240,0.572
0.332,0.016
0.615,0.797
0.274,0.512
0.455,0.693
0.267,0.380
0.677,0.806
0.363,0.087
0.960,0.027
0.044,0.768
0.990,0.514
1.024,0.548
0.390,0.069
0.959,0.069
0.556,0.084
0.427,0.046
0.990,0.568
0.203,0.482
1.064,0.591
0.337,0.489
0.970,0.537
0.073,0.666
0.912,0.034
0.415,0.752
0.904,0.059
0.665,0.774
0.388,0.756
0.327,0.098
0.302,0.901
0.359,0.073
0.930,0.494
0.397,0.097
0.190,0.412
0.298,0.898
0.380,0.711
0.926,0.059
0.191,0.756
0.323,0.032
0.126,0.475
0.120,0.819
0.442,0.704
0.924,0.011
0.032,0.720
0.053,0.805
0.286,0.443
0.936,0.533
0.630,0.828
0.654,0.737
0.953,0.569
0.383,0.680
1.019,0.531
0.384,0.020
0.944,0.037
0.253,0.472
0.214,0.900
0.986,0.497
0.404,0.750
0.954,0.519
0.298,0.926
0.945,0.056
0.195,0.443
0.409,0.709
0.495,0.097
0.258,0.484
0.888,0.037
0.122,0.735
0.392,0.054
1.030,0.537
0.486,0.085
0.299,0.811
0.078,0.799
0.101,0.774
0.520,0.016
0.473,0.050
1.000,0.527
0.698,0.837
0.480,0.742
0.046,0.774
0.433,0.772
0.379,0.719
0.908,0.508
0.303,0.392
0.386,0.679
0.646,0.762
0.308,0.481
0.389,0.085
0.071,0.775
0.349,0.925
0.052,0.825
0.465,0.772
0.364,0.042
0.250,0.481
0.200,0.527
0.866,0.077
0.181,0.350
0.524,0.084
0.256,0.850
0.247,0.505
0.267,0.483
0.422,0.727
0.917,0.467
0.093,0.749
0.986,0.026
0.957,0.036
0.513,0.643
0.975,0.015
0.475,0.095
0.012,0.771
0.245,0.420
0.723,0.739
0.321,0.028
0.885,0.023
0.750,0.909
0.209,0.438
0.479,0.134
0.232,0.474
0.634,0.822
0.444,0.011
0.303,0.444
0.498,0.711
0.215,0.461
0.223,0.820
0.288,0.555
0.401,0.071
0.438,0.675
0.461,0.117
0.520,0.077
0.301,0.913
0.449,0.778
0.290,0.451
0.522,0.144
0.390,0.042
0.374,0.010
0.287,0.408
0.684,0.795
0.344,0.083
0.878,0.018
0.008,0.776
0.709,0.820
0.358,0.926
0.260,0.466
0.365,0.032
0.960,0.442
0.306,0.468
0.451,0.737
0.226,0.500
0.229,0.361
0.204,0.451
0.408,0.015
0.218,0.431
0.059,0.884
0.275,0.448
0.454,0.081
0.967,0.000
0.404,0.137
0.276,0.925
0.276,0.853
0.531,0.085
0.472,0.070
1.043,0.575
0.092,0.785
0.231,0.542
0.281,0.571
0.888,0.068
0.922,0.082
0.966,0.019
0.403,0.070
0.043,0.754
0.285,0.548
0.067,0.748
0.938,0.052
0.336,0.940
0.422,0.062
0.257,0.474
0.270,0.467
0.263,0.498
0.191,0.392
0.351,0.909
0.262,0.886
0.408,0.099
1.024,0.587
0.391,0.673
0.100,0.774
0.228,0.517
0.445,0.002
0.217,0.928
0.272,0.076
0.405,0.070
0.985,0.572
1.051,0.555
0.696,0.850
0.375,0.491
0.674,0.823
0.717,0.759
0.684,0.860
0.500,0.010
0.255,0.511
0.937,0.000
0.122,0.706
0.218,0.407
0.080,0.826
0.405,0.068
0.434,0.691
0.399,0.087
0.505,0.033
0.361,0.039
0.257,0.465
0.378,0.498
0.945,0.018
0.382,0.081
0.447,0.716
0.155,0.451
0.988,0.068
0.487,0.091
0.107,0.791
0.930,0.071
0.974,0.023
0.408,0.044
0.242,0.549
0.350,0.024
0.248,0.561
0.464,0.058
0.405,0.718
0.440,0.119
0.134,0.785
0.425,0.031
0.001,0.795
0.220,0.446
0.126,0.722
1.029,0.500
0.116,0.753
0.963,0.029
0.409,0.113
0.221,0.457
0.064,0.752
0.438,0.753
0.444,0.709
0.337,0.007
0.305,0.932
0.321,0.045
0.294,0.509
0.487,0.744
0.453,0.071
0.646,0.842
0.108,0.850
0.721,0.861
0.966,0.529
0.754,0.827
1.001,0.033
0.387,0.026
0.980,0.048
0.215,0.976
1.023,0.466
0.713,0.793
1.094,0.548
0.447,0.043
0.987,0.013
0.447,0.687
0.507,0.052
0.201,0.943
0.677,0.855
0.452,0.766
0.895,0.058
0.227,0.394
0.977,0.572
0.716,0.804
0.356,0.904
0.921,0.541
0.519,0.057
0.295,0.072
0.638,0.826
0.663,0.794
0.995,0.558
0.898,0.543
0.408,0.026
0.249,0.398
0.298,0.052
0.918,0.054
0.436,0.744
0.341,0.134
0.388,0.056
0.930,0.492
0.268,0.409
0.271,0.507
0.503,0.107
0.289,0.559
0.981,0.019
0.424,0.759
0.436,0.727
0.900,0.063
0.415,0.049
1.039,0.086
0.251,0.429
0.257,0.470
0.506,0.002
0.192,0.484
0.964,0.039
0.407,0.692
0.188,0.524
0.414,0.692
0.252,0.454
0.247,0.934
0.267,0.482
0.750,0.898
0.469,0.037
0.215,0.459
0.969,0.507
0.528,0.096
0.292,0.995
0.203,0.425
0.977,0.534
0.678,0.803
0.926,0.057
0.006,0.741
0.943,0.048
0.334,0.133
0.435,0.702
0.500,0.054
0.257,0.509
0.530,0.069
1.042,0.500
0.645,0.851
0.367,0.069
0.408,0.052
0.340,0.884
0.349,0.916
0.942,0.503
0.472,0.700
0.152,0.455
0.452,0.734
0.655,0.863
0.169,0.465
0.255,0.849
0.084,0.793
0.922,0.060
0.994,0.532
0.983,0.462
0.272,0.485
1.012,0.554
0.186,0.495
0.444,0.683
1.009,0.499
0.281,0.534
0.839,0.050
0.070,0.834
0.453,0.023
0.275,0.564
0.506,0.731
0.960,0.062
0.102,0.793
0.892,0.009
0.286,0.509
0.311,0.506
0.304,0.891
0.355,0.904
0.540,0.033
0.506,0.780
0.882,0.058
0.250,0.933
0.900,0.028
0.047,0.807
0.305,0.881
0.706,0.876
0.704,0.790
0.207,0.447
0.431,0.747
0.269,0.952
0.417,0.685
0.676,0.776
0.973,0.042
0.068,0.739
0.406,0.730
0.485,0.707
0.253,0.942
0.739,0.827
0.364,0.109
0.308,1.017
0.206,0.494
0.741,0.761
0.010,0.710
0.546,0.054
0.297,0.817
0.950,0.059
0.256,0.439
0.648,0.799
0.390,0.694
0.447,0.090
0.657,0.814
0.950,0.054
0.959,0.011
0.074,0.776
0.066,0.746
0.893,0.047
0.387,0.842
0.153,0.383
0.396,0.017
0.565,0.094
0.960,0.020
0.381,0.056
0.308,0.868
0.332,0.899
0.457,0.142
0.935,0.051
0.646,0.816
0.964,0.084
0.054,0.798
0.129,0.753
0.302,0.881
0.378,0.770
0.539,0.013
0.951,0.532
1.063,0.487
0.427,0.645
0.205,0.487
0.451,0.753
0.267,0.554
0.665,0.819
0.478,0.143
0.282,0.468
0.996,0.042
0.123,0.811
0.323,0.865
0.934,0.025
0.879,0.018
0.517,0.000
0.207,0.427
0.381,0.055
0.572,0.038
0.300,0.928
0.938,0.074
0.960,0.038
0.466,0.739
0.284,0.888
0.219,0.435
0.373,0.025
0.639,0.793
0.991,0.574
0.215,0.418
0.279,0.893
0.108,0.760
0.926,0.050
0.708,0.804
0.016,0.754
0.973,0.525
0.288,0.493
0.241,0.898
0.083,0.827
0.164,0.462
0.376,0.761
0.266,0.549
0.189,0.329
0.944,0.565
0.967,0.534
0.463,0.661
0.913,0.025
0.478,0.705
0.067,0.796
0.953,0.549
0.330,0.158
0.045,0.797
0.055,0.777
0.230,0.411
0.053,0.765
0.952,0.020
0.458,0.718
0.490,0.045
0.984,0.592
0.068,0.728
0.492,0.042
0.173,0.424
0.730,0.753
0.314,0.499
0.998,0.572
0.549,0.057
0.461,0.070
0.213,0.553
0.678,0.827
0.123,0.792
0.284,0.939
0.734,0.766
1.006,0.452
0.269,0.538
0.346,0.103
0.906,0.004
0.549,0.111
0.287,0.456
0.452,0.106
0.020,0.736
0.434,0.743
0.702,0.754
0.996,0.537
0.233,0.445
0.872,0.017
0.412,0.672
0.407,0.106
0.065,0.810
1.007,0.598
0.381,0.023
0.475,0.684
0.450,0.112
0.468,0.074
0.309,0.540
0.429,0.769
0.940,0.020
0.311,0.857
0.320,0.912
0.063,0.805
0.381,0.031
0.421,0.664
0.904,0.492
0.701,0.879
0.971,0.522
0.665,0.763
0.400,0.005
0.899,0.024
0.299,0.944
0.432,0.680
0.349,0.127
0.848,0.059
0.732,0.820
0.248,0.503
0.986,0.561
0.308,0.891
0.957,0.551
0.322,0.511
1.009,0.027
0.193,0.458
0.293,0.943
0.697,0.817
0.283,0.977
0.422,0.762
0.013,0.765
0.944,0.490
0.389,0.759
0.238,0.944
0.024,0.793
0.179,0.801
0.329,0.113
0.444,0.064
0.066,0.866
0.292,0.898
0.519,0.013
0.295,0.485
0.882,0.002
0.259,0.526
0.254,0.927
0.708,0.821
0.717,0.763
0.033,0.755
0.436,0.726
0.223,0.394
0.477,0.730
0.041,0.738
0.374,0.906
0.239,0.428
0.294,0.575
0.190,0.389
0.870,0.059
0.249,0.466
0.891,0.016
0.891,0.550
0.416,0.753
0.454,0.772
0.283,0.956
0.531,0.030
0.634,0.854
0.063,0.794
0.334,0.047
0.422,0.127
0.455,0.761
0.363,0.065
0.953,0.038
0.318,0.473
0.640,0.715
0.375,0.080
0.238,0.458
0.426,0.763
0.093,0.760
0.663,0.838
0.522,0.070
0.158,0.758
0.928,0.054
0.494,0.068
0.109,0.784
0.935,0.021
0.440,0.757
0.286,0.506
0.352,0.029
0.263,0.975
0.979,0.584
0.531,0.041
0.423,0.093
0.285,0.467
0.251,0.511
0.105,0.780
0.444,0.121
0.249,0.457
0.498,0.032
0.656,0.767
0.521,0.058
0.389,0.039
0.261,0.912
0.299,0.810
0.231,0.421
0.355,0.012
0.128,0.775
0.299,0.545
0.444,0.743
0.000,0.762
0.114,0.804
0.663,0.781
0.666,0.774
0.310,0.482
0.502,0.673
1.022,0.548
0.334,0.058
0.264,0.509
0.270,0.970
0.529,0.103
0.435,0.752
0.486,0.702
0.018,0.818
0.175,0.430
0.923,0.559
0.977,0.584
0.355,0.879
0.410,0.713
0.471,0.109
0.669,0.780
0.401,0.070
1.018,0.584
0.369,0.053
0.701,0.791
0.496,0.085
0.084,0.814
0.558,0.076
0.760,0.751
0.987,0.500
0.340,0.043
0.211,0.433
0.033,0.741
0.902,0.085
0.238,0.422
0.552,0.004
0.244,0.536
0.332,0.005
0.960,0.049
0.472,0.102
0.661,0.813
0.340,0.050
0.487,0.728
0.074,0.782
0.105,0.820
0.228,0.517
0.454,0.036
0.286,0.973
0.656,0.784
0.271,0.820
0.335,0.042
0.961,0.574
0.408,0.090
0.668,0.819
0.152,0.667
0.064,0.775
0.343,0.853
0.128,0.816
0.130,0.770
0.509,0.128
0.386,0.682
0.738,0.785
0.900,0.534
0.538,0.092
0.898,0.465
0.953,0.030
0.398,0.743
0.276,0.899
0.444,0.045
0.469,0.118
0.652,0.788
0.996,0.538
1.023,0.591
0.302,0.940
0.372,0.079
0.397,0.709
0.525,0.051
0.709,0.801
0.382,0.697
0.076,0.802
1.040,0.571
0.237,0.520
0.077,0.807
0.902,0.065
0.941,0.579
0.466,0.063
0.240,0.541
1.002,0.507
0.377,0.090
0.494,0.670
0.432,0.064
0.335,0.907
0.245,0.954
0.916,0.551
0.502,0.060
0.232,0.500
0.366,0.754
0.198,0.439
0.947,0.492
0.223,0.451
0.945,0.466
0.399,0.032
0.067,0.801
0.335,0.022
0.481,0.757
0.440,0.105
0.654,0.778
0.196,0.424
0.680,0.817
0.669,0.820
0.342,0.934
0.672,0.820
0.998,0.524
1.021,0.498
0.355,0.026
0.093,0.748
0.415,0.009
0.087,0.817
1.004,0.576
0.686,0.863
1.021,0.539
0.939,0.038
0.567,0.026
0.048,0.760
0.139,0.754
0.159,0.430
0.747,0.822
0.308,0.545
0.978,0.544
0.986,0.518
0.998,0.564
0.390,0.688
0.435,0.675
0.969,0.522
0.120,0.835
0.950,0.518
0.716,0.782
0.941,0.024
0.291,0.442
0.466,0.750
0.255,0.497
0.039,0.775
0.123,0.786
0.938,0.002
0.426,0.079
0.952,0.062
0.234,0.483
0.710,0.772
0.386,0.711
0.664,0.787
0.455,0.043
0.935,0.030
0.382,0.020
0.380,0.009
0.078,0.771
0.142,0.758
0.479,0.073
0.440,0.723
0.331,0.084
0.268,0.594
0.555,0.127
0.506,0.070
0.683,0.821
0.165,0.437
0.074,0.767
0.331,0.578
0.921,0.066
0.965,0.540
0.403,0.088
0.314,0.918
0.226,0.569
0.080,0.833
0.501,0.052
0.959,0.539
0.351,0.719
0.973,0.557
0.484,0.789
0.492,0.091
0.281,0.583
0.950,0.584
0.958,0.056
0.523,0.074
0.445,0.678
0.473,0.032
0.459,0.076
0.279,0.941
0.967,0.417
0.493,0.082
0.111,0.797
0.278,0.879
0.317,0.486
0.688,0.848
0.948,0.029
0.138,0.451
0.512,0.721
0.343,0.413
0.891,0.051
0.260,0.496
0.133,0.834
0.913,0.036
0.481,0.074
0.234,0.938
0.095,0.799
0.680,0.832
0.934,0.625
0.031,0.742
0.393,0.055
0.167,0.467
0.453,0.010
0.972,0.522
0.228,0.501
1.029,0.484
0.326,0.901
0.225,0.464
1.005,0.578
0.401,0.678
0.993,0.511
0.034,0.774
0.286,0.883
0.400,0.102
0.907,0.538
0.444,0.060
0.703,0.807
0.098,0.762
0.234,0.802
0.327,0.900
0.933,0.086
0.955,0.008
0.202,0.482
0.383,0.164
0.290,0.522
0.284,0.911
0.321,0.866
0.656,0.802
0.945,0.536
0.457,0.729
0.314,0.061
0.653,0.804
0.443,0.057
0.302,0.919
0.354,0.074
0.371,0.698
0.327,0.711
0.704,0.794
0.447,0.764
0.120,0.783
0.089,0.760
0.507,0.056
0.998,0.617
0.711,0.806
0.970,0.057
0.118,0.820
0.003,0.768
0.625,0.819
0.323,0.458
0.109,0.821
0.242,0.393
0.480,0.683
0.248,0.503
0.158,0.417
0.398,0.117
0.028,0.701
0.488,0.096
0.268,0.890
0.249,0.436
0.271,0.548
0.332,0.920
0.158,0.754
0.441,0.717
0.507,0.003
0.416,0.103
0.956,0.036
0.250,0.882
1.005,0.465
0.239,0.431
0.673,0.798
0.278,0.481
0.374,0.679
0.361,0.134
0.098,0.797
1.012,0.611
0.266,0.450
0.554,0.039
0.953,0.498
0.081,0.681
0.266,0.959
0.923,0.570
0.498,0.050
0.462,0.819
0.272,0.510
0.567,0.745
0.528,0.118
0.098,0.768
0.733,0.817
0.956,0.590
0.994,0.541
0.212,0.450
0.394,0.080
0.986,0.584
0.302,0.926
0.672,0.789
0.730,0.812
0.433,0.683
0.980,0.610
0.186,0.420
0.260,0.529
0.390,0.664
0.022,0.711
0.719,0.794
0.430,0.067
0.979,0.527
0.900,0.028
0.283,1.005
0.984,0.515
0.697,0.910
0.403,0.069
0.375,0.042
0.410,0.066
0.540,0.103
0.460,0.103
0.987,0.546
0.068,0.778
0.283,0.423
0.488,0.043
0.107,0.810
0.063,0.742
0.375,0.789
1.035,0.537
0.223,0.900
0.380,0.650
0.025,0.776
0.697,0.884
0.461,0.119
0.358,0.049
0.237,0.433
0.391,0.077
0.264,0.400
0.480,0.030
0.200,0.444
0.225,0.469
0.995,0.571
0.439,0.720
0.660,0.795
0.965,0.552
0.428,0.765
0.379,0.745
0.542,0.005
0.424,0.066
0.943,0.071
0.233,0.451
0.196,0.470
0.941,0.032
0.514,0.695
0.577,0.000
0.350,0.077
0.112,0.702
0.489,0.708
0.250,0.496
0.305,0.125
0.739,0.810
0.493,0.040
0.850,0.010
0.909,0.009
0.419,0.076
0.122,0.730
0.267,0.454
0.405,0.002
0.601,0.147
0.379,0.123
0.275,0.412
0.902,0.016
0.222,0.492
0.676,0.742
0.577,0.761
0.215,0.448
0.243,0.996
1.010,0.587
0.110,0.735
0.548,0.066
0.272,0.859
0.973,0.452
0.243,0.427
0.948,0.026
0.533,0.101
0.137,0.828
0.261,0.500
0.345,0.509
0.383,0.033
0.495,0.089
0.921,0.038
0.090,0.779
0.431,0.648
0.423,0.743
0.529,0.070
0.291,0.019
0.965,0.580
0.465,0.100
0.961,0.525
0.960,0.488
1.058,0.562
0.496,0.730
0.287,0.854
0.427,0.095
0.383,0.093
0.650,0.776
1.032,0.492
0.351,0.016
0.393,0.059
0.289,0.923
0.905,0.011
0.922,0.033
0.225,0.529
0.469,0.076
0.714,0.779
0.726,0.618
0.193,0.458
0.955,0.029
0.717,0.792
0.468,0.035
0.058,0.691
0.294,0.969
1.001,0.560
0.358,0.068
0.292,0.860
0.510,0.724
0.921,0.009
0.957,0.525
0.626,0.769
0.506,0.110
0.366,0.070
0.138,0.766
0.708,0.835
0.137,0.445
0.069,0.734
0.942,0.067
0.974,0.534
0.495,0.789
0.122,0.738
0.398,0.135
0.168,0.377
0.258,0.488
1.044,0.004
0.004,0.718
0.877,0.050
0.963,0.023
0.352,0.848
0.418,0.708
0.211,0.845
0.294,0.471
0.254,0.443
0.952,0.031
0.364,0.036
0.355,0.066
0.432,0.677
0.676,0.806
0.240,0.440
0.969,0.030
1.049,0.530
0.203,0.473
0.321,0.069
0.266,0.969
0.328,0.846
1.019,0.517
0.495,0.015
0.248,0.524
0.523,0.075
0.199,0.917
0.214,0.475
0.973,0.584
0.196,0.568
0.261,0.862
0.077,0.804
0.026,0.816
0.984,0.515
0.365,0.063
0.220,0.509
0.061,0.763
0.259,0.427
0.668,0.742
0.924,0.586
0.210,0.507
0.067,0.845
0.488,0.727
0.936,0.029
0.365,0.011
0.289,0.840
0.120,0.471
0.236,0.505
0.695,0.786
0.311,0.860
0.234,0.518
0.603,0.107
0.268,0.938
0.208,0.452
0.934,0.490
0.208,0.551
0.605,0.069
0.645,0.759
0.990,0.524
0.059,0.795
0.037,0.793
0.061,0.755
0.207,0.449
0.289,0.547
0.227,0.541
0.891,0.028
0.675,0.823
0.934,0.029
0.177,0.530
0.109,0.822
0.485,0.027
0.944,0.064
0.473,0.043
0.275,0.933
0.361,0.034
0.698,0.819
0.668,0.783
1.027,0.494
0.904,0.065
0.670,0.837
0.907,0.535
0.500,0.035
0.084,0.792
0.495,0.032
0.428,0.004
0.358,0.074
0.173,0.467
0.263,0.448
0.769,0.745
0.046,0.685
0.236,0.475
0.087,0.780
0.345,0.743
0.157,0.439
0.378,0.064
0.573,0.098
0.299,0.114
0.191,0.562
0.964,0.457
0.280,0.473
0.468,0.102
0.343,0.049
0.465,0.698
1.009,0.548
0.713,0.915
0.479,0.074
0.459,0.747
0.256,0.453
0.308,0.510
0.226,0.864
0.331,0.921
0.219,0.482
0.529,0.113
0.686,0.841
0.246,0.915
0.268,0.087
0.032,0.786
0.189,0.505
0.491,0.688
0.526,0.019
0.225,0.952
0.293,0.509
0.275,0.474
0.970,0.577
0.176,0.468
0.369,0.120
0.270,0.903
0.088,0.796
0.443,0.768
0.951,0.519
0.170,0.583
0.370,0.021
0.295,0.947
0.348,0.119
0.397,0.853
1.037,0.036
0.327,0.885
0.264,0.931
0.402,0.688
0.302,0.897
0.286,0.466
0.580,0.071
0.488,0.083
0.922,0.120
0.448,0.724
1.005,0.571
0.180,0.458
1.068,0.507
0.500,0.038
0.334,0.891
0.309,0.038
0.444,0.740
0.951,0.046
0.916,0.539
0.445,0.704
0.643,0.743
0.223,0.425
0.495,0.073
1.002,0.004
0.940,0.053
0.433,0.726
0.142,0.737
0.229,0.474
0.317,0.514
0.411,0.001
0.347,0.004
0.096,0.777
0.272,0.879
0.235,0.928
0.091,0.798
