0.543,0.107
0.405,0.002
0.118,0.763
0.443,0.795
0.515,0.071
0.340,0.095
0.456,0.099
0.990,0.597
0.729,0.681
0.922,0.062
0.397,0.724
0.888,0.014
0.421,0.032
0.300,0.943
1.054,0.574
0.726,0.805
0.489,0.724
0.327,0.938
0.268,0.491
0.062,0.811
0.319,0.019
0.205,0.365
0.708,0.832
0.373,0.770
0.861,0.027
0.708,0.806
0.477,0.727
0.541,0.086
0.182,0.419
0.457,0.679
0.458,0.695
0.966,0.551
0.444,0.659
0.430,0.632
0.363,0.140
0.760,0.822
0.478,0.079
0.422,0.765
0.718,0.765
0.335,0.126
0.375,0.734
0.492,0.132
0.586,0.078
0.935,0.525
0.311,0.051
0.458,0.722
0.670,0.811
0.120,0.748
0.337,0.542
0.210,0.465
0.313,0.529
0.385,0.037
0.987,0.583
0.984,0.510
0.978,0.000
0.368,0.739
0.432,0.035
0.484,0.075
1.010,0.503
0.283,0.935
0.177,0.386
0.997,0.506
0.477,0.037
0.415,0.725
0.965,0.545
0.936,0.487
0.425,0.076
0.634,0.790
1.031,0.546
0.365,0.068
0.846,0.026
0.433,0.703
0.208,0.399
0.182,0.396
0.246,0.522
0.475,0.051
0.304,0.464
0.972,0.002
0.119,0.803
0.438,0.920
0.437,0.048
0.259,0.919
0.399,0.089
0.418,0.005
0.384,0.006
0.153,0.789
0.995,0.499
0.899,0.046
0.735,0.723
0.331,0.071
0.643,0.817
0.290,0.489
0.227,0.429
0.048,0.803
0.352,0.527
0.207,0.466
0.191,0.440
0.377,0.084
0.946,0.048
0.329,0.543
0.899,0.052
0.261,0.863
0.372,0.054
0.720,0.760
0.235,0.342
0.066,0.825
0.409,0.071
0.457,0.081
0.653,0.830
0.102,0.816
0.488,0.052
0.039,0.775
0.701,0.808
0.921,0.567
0.510,0.681
0.498,0.022
0.541,0.094
0.490,0.700
0.670,0.832
0.999,0.524
0.294,0.924
0.282,0.838
0.579,0.018
0.341,0.478
0.944,0.558
0.039,0.796
0.967,0.605
0.933,0.524
0.142,0.786
0.698,0.772
0.211,0.453
0.359,0.094
1.025,0.491
0.518,0.156
0.861,0.011
0.471,0.087
0.696,0.787
0.510,0.069
0.340,0.109
0.136,0.771
0.073,0.828
0.115,0.791
0.137,0.492
0.096,0.757
0.318,0.567
0.663,0.825
0.073,0.818
0.484,0.039
0.267,0.381
0.291,0.482
0.412,0.676
0.313,0.507
0.418,0.749
0.287,0.512
0.659,0.806
0.346,0.760
0.510,0.107
0.428,0.029
0.254,0.430
0.516,0.077
0.267,0.893
0.406,0.053
0.441,0.762
0.416,0.635
0.441,0.090
0.488,0.756
0.429,0.091
0.738,0.866
0.065,0.718
0.080,0.726
0.905,0.008
0.548,0.055
0.300,0.546
0.875,0.009
0.023,0.807
0.497,0.726
0.963,0.569
0.044,0.788
0.266,0.465
0.419,0.733
0.990,0.020
0.222,0.423
0.673,0.810
0.710,0.755
0.319,0.458
0.332,0.991
0.482,0.019
0.513,0.056
0.195,0.922
0.485,0.106
0.059,0.773
0.971,0.545
0.321,0.488
0.912,0.051
0.511,0.074
0.692,0.775
0.680,0.821
0.345,0.059
0.492,0.093
0.069,0.808
0.098,0.807
0.074,0.722
0.186,0.487
0.478,0.776
0.283,0.932
0.243,0.473
0.911,0.061
0.052,0.765
0.731,0.839
0.489,0.128
0.406,0.104
0.509,0.124
0.227,0.395
0.496,0.066
0.412,0.692
0.395,0.085
0.532,0.078
0.334,0.923
0.473,0.012
0.210,0.874
0.410,0.092
1.044,0.562
0.271,0.493
0.492,0.736
0.420,0.684
0.253,0.498
0.640,0.834
0.205,0.976
0.395,0.057
0.212,0.464
0.258,0.918
0.646,0.786
0.343,0.019
0.353,0.916
0.499,0.097
0.451,0.666
0.148,0.482
0.385,0.131
0.953,0.546
0.014,0.810
0.200,0.381
0.315,0.663
0.446,0.793
0.322,0.435
0.689,0.818
0.512,0.082
0.566,0.076
0.099,0.750
0.523,0.099
0.659,0.814
0.974,0.510
0.309,0.917
0.230,0.443
0.264,0.875
0.405,0.955
0.974,0.559
0.442,0.744
0.183,0.483
0.374,0.762
0.963,0.063
0.553,0.699
0.502,0.113
0.062,0.704
0.969,0.578
0.500,0.124
0.892,0.042
0.329,0.480
0.978,0.525
0.436,0.779
0.272,0.935
0.125,0.819
0.981,0.590
0.532,0.042
0.684,0.760
0.342,0.946
0.478,0.016
0.344,0.153
0.342,0.067
0.862,0.034
0.087,0.750
0.368,0.017
0.918,0.041
0.325,0.074
0.169,0.363
0.692,0.893
0.915,0.017
0.903,0.552
0.227,0.428
0.307,0.919
0.897,0.022
0.682,0.854
0.274,0.921
0.299,0.412
0.304,0.923
0.927,0.549
0.230,0.502
1.078,0.558
0.535,0.025
0.228,0.396
0.199,0.495
0.486,0.019
0.299,0.927
0.224,0.504
0.654,0.793
0.963,0.000
0.191,0.514
0.132,0.473
0.685,0.838
0.516,0.052
0.204,0.493
0.427,0.052
0.348,0.086
0.512,0.010
0.461,0.131
0.169,0.475
0.536,0.022
1.054,0.426
0.733,0.725
0.478,0.097
0.872,0.043
0.272,0.481
0.307,0.149
0.247,0.510
0.227,0.390
0.505,0.053
0.261,0.537
0.922,0.064
0.322,0.869
0.222,0.401
0.920,0.075
0.006,0.753
0.941,0.028
0.979,0.493
0.266,0.883
0.100,0.768
0.276,0.506
0.497,0.073
0.346,0.907
0.985,0.016
0.388,0.664
0.509,0.061
0.209,0.511
0.956,0.008
0.366,0.047
0.940,0.563
0.178,0.477
0.999,0.549
1.029,0.551
0.064,0.832
0.463,0.761
0.227,0.422
0.076,0.777
0.937,0.526
1.010,0.039
0.282,0.907
0.982,0.529
0.065,0.747
0.218,0.604
0.061,0.861
0.301,0.495
0.367,0.090
0.704,0.839
1.019,0.519
0.261,0.454
0.138,0.457
0.279,0.910
0.670,0.674
0.463,0.764
0.296,0.578
0.288,0.870
0.916,0.033
0.239,0.494
0.272,0.909
0.286,0.967
1.023,0.595
0.360,0.006
0.868,0.006
0.438,0.676
0.292,0.888
0.416,0.002
0.961,0.570
0.433,0.125
0.939,0.056
0.867,0.018
0.466,0.098
0.963,0.514
0.943,0.467
0.287,0.942
0.475,0.722
0.309,0.826
0.919,0.538
0.533,0.017
0.949,0.517
0.896,0.026
0.722,0.775
0.899,0.037
0.299,0.532
0.341,0.074
0.281,0.892
0.312,0.955
0.205,0.477
0.482,0.086
0.429,0.112
0.314,0.503
0.286,0.459
0.982,0.051
0.418,0.736
0.071,0.768
0.529,0.048
0.411,0.670
0.311,0.542
0.506,0.699
0.897,0.029
0.411,0.000
0.717,0.809
0.952,0.566
0.683,0.782
0.544,0.803
0.294,0.527
0.192,0.465
1.004,0.590
0.882,0.026
0.959,0.033
0.922,0.021
0.368,0.715
0.087,0.759
0.133,0.786
0.652,0.734
0.971,0.482
0.278,0.947
0.740,0.787
0.812,0.015
0.527,0.073
1.026,0.029
0.997,0.526
0.221,0.466
1.009,0.556
0.098,0.785
0.413,0.136
0.922,0.012
0.426,0.686
0.954,0.499
1.015,0.563
0.382,0.698
0.373,0.004
0.882,0.036
0.384,0.140
0.260,0.483
0.199,0.520
0.201,0.526
0.636,0.799
0.590,0.852
0.655,0.802
0.095,0.757
0.095,0.824
0.367,0.055
0.937,0.012
0.336,0.859
0.295,0.470
0.448,0.009
0.897,0.007
0.309,0.913
0.493,0.113
1.039,0.463
0.393,0.700
0.055,0.788
0.948,0.507
0.929,0.005
0.990,0.509
0.137,0.807
0.378,0.018
0.220,0.470
0.638,0.811
0.077,0.763
1.001,0.461
0.674,0.786
1.030,0.004
0.476,0.048
0.019,0.800
0.352,0.967
0.206,0.460
0.991,0.523
0.955,0.533
0.698,0.839
0.666,0.793
0.440,0.743
0.950,0.058
0.383,0.001
0.297,0.887
0.889,0.030
0.498,0.101
0.232,0.876
0.342,0.884
0.297,0.927
0.299,0.477
0.716,0.756
0.313,0.925
0.275,0.905
0.169,0.439
0.147,0.767
0.227,0.953
0.977,0.582
0.411,0.052
0.537,0.037
0.872,0.078
0.460,0.037
0.408,1.013
0.033,0.747
0.208,0.455
0.255,0.484
0.188,0.435
0.290,0.990
0.985,0.491
0.731,0.792
0.263,0.479
0.096,0.794
0.991,0.031
0.120,0.848
0.925,0.064
0.456,0.030
0.412,0.093
0.365,0.020
0.422,0.126
1.042,0.529
0.913,0.023
0.192,0.431
0.661,0.751
0.189,0.458
0.484,0.710
0.081,0.706
0.254,0.518
1.007,0.582
0.919,0.065
0.623,0.828
0.884,0.014
0.103,0.453
0.002,0.795
0.550,0.159
0.931,0.571
0.416,0.051
0.216,0.409
0.510,0.109
0.303,0.902
0.741,0.710
0.368,0.013
0.474,0.031
0.472,0.010
0.526,0.079
0.434,0.667
0.031,0.767
0.895,0.064
0.048,0.800
0.055,0.735
0.402,0.677
0.428,0.733
0.238,0.528
0.371,0.901
0.427,0.074
0.231,0.887
0.681,0.798
1.065,0.505
0.988,0.544
0.681,0.785
0.331,0.918
0.242,0.924
1.020,0.427
0.686,0.811
0.319,0.879
0.110,0.773
0.482,0.095
0.676,0.753
0.512,0.724
0.949,0.033
0.275,0.450
0.666,0.745
0.321,0.956
0.179,0.464
0.226,0.410
0.414,0.106
0.631,0.823
0.092,0.722
0.469,0.714
0.175,0.445
0.503,0.031
0.403,0.712
0.454,0.770
0.276,0.975
0.010,0.801
0.184,0.512
0.730,0.797
0.774,0.829
0.186,0.451
0.982,0.505
0.922,0.039
0.345,0.079
0.049,0.778
0.944,0.052
0.657,0.796
0.297,0.563
0.273,0.936
0.311,0.875
0.267,0.892
0.689,0.739
0.752,0.742
0.240,0.429
0.282,0.512
0.492,0.069
0.201,0.443
0.432,0.714
0.242,0.501
0.286,0.929
0.928,0.045
0.620,0.768
0.293,0.896
0.585,0.831
0.028,0.838
0.503,0.091
0.654,0.801
0.065,0.792
0.490,0.051
0.897,0.043
0.381,0.052
0.090,0.809
0.224,0.862
0.483,0.067
0.417,0.015
0.514,0.075
0.711,0.744
0.300,0.530
1.071,0.006
0.276,0.429
0.951,0.523
0.291,0.480
0.939,0.072
0.319,0.540
0.295,0.457
0.505,0.694
0.219,0.487
0.978,0.009
0.503,0.038
0.899,0.015
0.088,0.812
0.252,0.917
0.265,0.871
0.491,0.021
0.114,0.786
0.331,0.525
0.285,0.507
0.923,0.002
0.462,0.660
0.950,0.500
0.245,0.900
0.242,0.468
0.311,0.012
0.057,0.795
0.081,0.837
0.397,0.059
0.268,0.474
0.921,0.016
0.181,0.848
0.241,0.491
0.918,0.028
0.288,0.515
0.360,0.093
0.923,0.031
0.042,0.795
0.385,0.759
0.353,0.050
0.923,0.081
0.403,0.077
0.311,0.543
0.115,0.802
0.407,0.079
0.393,0.110
0.254,0.478
0.299,0.562
0.312,0.493
0.648,0.805
0.253,0.473
0.633,0.730
1.021,0.575
0.277,0.541
0.500,0.767
0.196,0.468
0.927,0.039
0.301,0.940
0.180,0.461
0.497,0.035
0.369,0.012
0.734,0.872
0.204,0.432
0.387,0.069
0.981,0.505
0.726,0.706
0.293,0.483
0.029,0.738
0.072,0.848
0.965,0.065
0.360,0.098
0.068,0.756
0.309,0.494
0.404,0.699
0.270,0.565
0.229,0.913
0.673,0.833
0.933,0.563
0.749,0.872
0.209,0.469
0.305,0.903
0.958,0.533
0.438,0.779
0.917,0.008
0.061,0.746
0.436,0.752
0.997,0.491
0.526,0.108
0.927,0.465
1.033,0.540
0.287,0.495
0.000,0.805
0.217,0.440
0.160,0.466
0.959,0.020
0.705,0.745
0.893,0.042
0.547,0.004
0.341,0.052
0.438,0.749
0.208,0.847
0.420,0.015
0.438,0.745
0.421,0.046
0.227,0.867
0.239,0.495
0.273,0.421
0.249,0.555
0.087,0.719
0.346,0.726
0.047,0.823
0.417,0.735
0.983,0.092
0.949,0.056
0.319,0.125
0.354,0.052
0.951,0.483
0.884,0.096
0.357,0.017
0.327,0.911
0.961,0.513
0.274,0.493
0.455,0.718
0.093,0.743
0.433,0.647
0.019,0.726
0.247,0.452
0.197,0.453
0.405,0.662
0.191,0.480
0.092,0.870
0.928,0.009
0.697,0.846
0.352,0.034
0.132,0.365
0.721,0.826
0.431,0.747
0.187,0.524
0.242,0.950
0.241,0.453
0.415,0.639
0.735,0.845
0.303,0.500
0.236,0.914
0.344,0.131
0.210,0.468
0.664,0.810
0.160,0.463
0.924,0.501
1.000,0.543
0.006,0.862
0.291,0.885
0.219,0.922
0.184,0.372
0.441,0.106
0.953,0.569
0.064,0.733
0.184,0.476
0.920,0.043
0.265,0.957
0.370,0.067
0.188,0.460
0.549,0.066
0.566,0.086
0.442,0.103
0.157,0.453
0.349,0.936
0.231,0.487
0.250,0.419
0.495,0.001
0.969,0.577
0.325,0.563
0.009,0.821
0.565,0.070
0.325,0.881
0.292,0.594
0.269,0.562
0.686,0.813
0.950,0.045
1.024,0.532
1.032,0.028
0.469,0.720
0.903,0.467
0.229,0.501
0.287,0.498
0.989,0.001
1.054,0.527
0.245,0.501
0.262,0.532
0.466,0.694
0.201,0.412
0.330,0.901
0.281,0.467
0.971,0.039
0.174,0.443
0.448,0.130
0.226,0.461
0.629,0.771
1.006,0.091
0.218,0.519
0.221,0.453
0.624,0.742
0.933,0.550
0.756,0.808
0.271,0.492
0.466,0.707
0.155,0.420
0.398,0.072
0.416,0.706
0.008,0.708
0.475,0.054
0.236,0.444
0.481,0.135
0.263,0.470
0.480,0.090
0.436,0.755
0.061,0.744
0.276,0.934
